,type,name,salary,score,contract,include,exclude,locked,points,i
5,driver,Russell,23.0,129,,,,False,841,2379
11,driver,Sainz,14.6,192,,1.0,,False,841,2379
26,team,Williams,13.2,90,,1.0,,False,841,2285
1,driver,Norris,28.6,155,,1.0,,False,841,2285
2,driver,Leclerc,27.2,144,,,,False,841,2285
3,driver,Hamilton,25.8,140,,,,False,841,2285
7,driver,Antonelli,20.2,120,,,,False,841,2285
11,driver,Sainz,14.6,192,,1.0,,False,841,2285
26,team,Williams,13.2,90,,1.0,,False,841,2118
1,driver,Norris,28.6,155,,1.0,,False,841,2118
2,driver,Leclerc,27.2,144,,,,False,841,2118
3,driver,Hamilton,25.8,140,,,,False,841,2118
7,driver,Antonelli,20.2,120,,,,False,841,2118
11,driver,Sainz,14.6,192,,1.0,,False,841,2118
26,team,Williams,13.2,90,,1.0,,False,841,2020
1,driver,Norris,28.6,155,,1.0,,False,841,2020
2,driver,Leclerc,27.2,144,,,,False,841,2020
4,driver,Piastri,24.4,131,,,,False,841,2020
5,driver,Russell,23.0,129,,,,False,841,2020
11,driver,Sainz,14.6,192,,1.0,,False,841,2020
26,team,Williams,13.2,90,,1.0,,False,841,1964
1,driver,Norris,28.6,155,,1.0,,False,841,1964
2,driver,Leclerc,27.2,144,,,,False,841,1964
4,driver,Piastri,24.4,131,,,,False,841,1964
5,driver,Russell,23.0,129,,,,False,841,1964
11,driver,Sainz,14.6,192,,1.0,,False,841,1964
26,team,Williams,13.2,90,,1.0,,False,841,1569
1,driver,Norris,28.6,155,,1.0,,False,841,1569
2,driver,Leclerc,27.2,144,,,,False,841,1569
4,driver,Piastri,24.4,131,,,,False,841,1569
5,driver,Russell,23.0,129,,,,False,841,1569
11,driver,Sainz,14.6,192,,1.0,,False,841,1569
26,team,Williams,13.2,90,,1.0,,False,841,969
1,driver,Norris,28.6,155,,1.0,,False,841,969
2,driver,Leclerc,27.2,144,,,,False,841,969
4,driver,Piastri,24.4,131,,,,False,841,969
5,driver,Russell,23.0,129,,,,False,841,969
11,driver,Sainz,14.6,192,,1.0,,False,841,969
26,team,Williams,13.2,90,,1.0,,False,841,774
1,driver,Norris,28.6,155,,1.0,,False,841,774
2,driver,Leclerc,27.2,144,,,,False,841,774
4,driver,Piastri,24.4,131,,,,False,841,774
5,driver,Russell,23.0,129,,,,False,841,774
11,driver,Sainz,14.6,192,,1.0,,False,841,774
26,team,Williams,13.2,90,,1.0,,False,841,635
1,driver,Norris,28.6,155,,1.0,,False,841,635
2,driver,Leclerc,27.2,144,,,,False,841,635
4,driver,Piastri,24.4,131,,,,False,841,635
5,driver,Russell,23.0,129,,,,False,841,635
11,driver,Sainz,14.6,192,,1.0,,False,841,635
26,team,Williams,13.2,90,,1.0,,False,841,437
1,driver,Norris,28.6,155,,1.0,,False,841,437
2,driver,Leclerc,27.2,144,,,,False,841,437
3,driver,Hamilton,25.8,140,,,,False,841,437
7,driver,Antonelli,20.2,120,,,,False,841,437
11,driver,Sainz,14.6,192,,1.0,,False,841,437
26,team,Williams,13.2,90,,1.0,,False,841,168
1,driver,Norris,28.6,155,,1.0,,False,841,168
2,driver,Leclerc,27.2,144,,,,False,841,168
3,driver,Hamilton,25.8,140,,,,False,841,168
7,driver,Antonelli,20.2,120,,,,False,841,168
11,driver,Sainz,14.6,192,,1.0,,False,841,168
26,team,Williams,13.2,90,,1.0,,False,837,9335
1,driver,Norris,28.6,155,,1.0,,False,837,9335
3,driver,Hamilton,25.8,140,,,,False,837,9335
4,driver,Piastri,24.4,131,,,,False,837,9335
5,driver,Russell,23.0,129,,,,False,837,9335
11,driver,Sainz,14.6,192,,1.0,,False,837,9335
26,team,Williams,13.2,90,,1.0,,False,837,7265
1,driver,Norris,28.6,155,,1.0,,False,837,7265
3,driver,Hamilton,25.8,140,,,,False,837,7265
4,driver,Piastri,24.4,131,,,,False,837,7265
5,driver,Russell,23.0,129,,,,False,837,7265
11,driver,Sainz,14.6,192,,1.0,,False,837,7265
26,team,Williams,13.2,90,,1.0,,False,837,6614
1,driver,Norris,28.6,155,,1.0,,False,837,6614
3,driver,Hamilton,25.8,140,,,,False,837,6614
4,driver,Piastri,24.4,131,,,,False,837,6614
5,driver,Russell,23.0,129,,,,False,837,6614
11,driver,Sainz,14.6,192,,1.0,,False,837,6614
26,team,Williams,13.2,90,,1.0,,False,837,5740
1,driver,Norris,28.6,155,,1.0,,False,837,5740
3,driver,Hamilton,25.8,140,,,,False,837,5740
4,driver,Piastri,24.4,131,,,,False,837,5740
5,driver,Russell,23.0,129,,,,False,837,5740
11,driver,Sainz,14.6,192,,1.0,,False,837,5740
26,team,Williams,13.2,90,,1.0,,False,837,5720
1,driver,Norris,28.6,155,,1.0,,False,837,5720
3,driver,Hamilton,25.8,140,,,,False,837,5720
4,driver,Piastri,24.4,131,,,,False,837,5720
5,driver,Russell,23.0,129,,,,False,837,5720
11,driver,Sainz,14.6,192,,1.0,,False,837,5720
26,team,Williams,13.2,90,,1.0,,False,837,5398
1,driver,Norris,28.6,155,,1.0,,False,837,5398
3,driver,Hamilton,25.8,140,,,,False,837,5398
4,driver,Piastri,24.4,131,,,,False,837,5398
5,driver,Russell,23.0,129,,,,False,837,5398
11,driver,Sainz,14.6,192,,1.0,,False,837,5398
26,team,Williams,13.2,90,,1.0,,False,837,4638
1,driver,Norris,28.6,155,,1.0,,False,837,4638
3,driver,Hamilton,25.8,140,,,,False,837,4638
4,driver,Piastri,24.4,131,,,,False,837,4638
5,driver,Russell,23.0,129,,,,False,837,4638
11,driver,Sainz,14.6,192,,1.0,,False,837,4638
26,team,Williams,13.2,90,,1.0,,False,837,3406
1,driver,Norris,28.6,155,,1.0,,False,837,3406
3,driver,Hamilton,25.8,140,,,,False,837,3406
4,driver,Piastri,24.4,131,,,,False,837,3406
5,driver,Russell,23.0,129,,,,False,837,3406
11,driver,Sainz,14.6,192,,1.0,,False,837,3406
26,team,Williams,13.2,90,,1.0,,False,837,3141
1,driver,Norris,28.6,155,,1.0,,False,837,3141
3,driver,Hamilton,25.8,140,,,,False,837,3141
4,driver,Piastri,24.4,131,,,,False,837,3141
5,driver,Russell,23.0,129,,,,False,837,3141
11,driver,Sainz,14.6,192,,1.0,,False,837,3141
26,team,Williams,13.2,90,,1.0,,False,837,2436
1,driver,Norris,28.6,155,,1.0,,False,837,2436
3,driver,Hamilton,25.8,140,,,,False,837,2436
4,driver,Piastri,24.4,131,,,,False,837,2436
5,driver,Russell,23.0,129,,,,False,837,2436
11,driver,Sainz,14.6,192,,1.0,,False,837,2436
26,team,Williams,13.2,90,,1.0,,False,837,2335
1,driver,Norris,28.6,155,,1.0,,False,837,2335
3,driver,Hamilton,25.8,140,,,,False,837,2335
4,driver,Piastri,24.4,131,,,,False,837,2335
5,driver,Russell,23.0,129,,,,False,837,2335
11,driver,Sainz,14.6,192,,1.0,,False,837,2335
26,team,Williams,13.2,90,,1.0,,False,837,1836
1,driver,Norris,28.6,155,,1.0,,False,837,1836
3,driver,Hamilton,25.8,140,,,,False,837,1836
4,driver,Piastri,24.4,131,,,,False,837,1836
5,driver,Russell,23.0,129,,,,False,837,1836
11,driver,Sainz,14.6,192,,1.0,,False,837,1836
26,team,Williams,13.2,90,,1.0,,False,837,1065
1,driver,Norris,28.6,155,,1.0,,False,837,1065
3,driver,Hamilton,25.8,140,,,,False,837,1065
4,driver,Piastri,24.4,131,,,,False,837,1065
5,driver,Russell,23.0,129,,,,False,837,1065
11,driver,Sainz,14.6,192,,1.0,,False,837,1065
26,team,Williams,13.2,90,,1.0,,False,837,518
1,driver,Norris,28.6,155,,1.0,,False,837,518
3,driver,Hamilton,25.8,140,,,,False,837,518
4,driver,Piastri,24.4,131,,,,False,837,518
5,driver,Russell,23.0,129,,,,False,837,518
11,driver,Sainz,14.6,192,,1.0,,False,837,518
26,team,Williams,13.2,90,,1.0,,False,837,331
1,driver,Norris,28.6,155,,1.0,,False,837,331
3,driver,Hamilton,25.8,140,,,,False,837,331
4,driver,Piastri,24.4,131,,,,False,837,331
5,driver,Russell,23.0,129,,,,False,837,331
11,driver,Sainz,14.6,192,,1.0,,False,837,331
26,team,Williams,13.2,90,,1.0,,False,837,241
1,driver,Norris,28.6,155,,1.0,,False,837,241
3,driver,Hamilton,25.8,140,,,,False,837,241
4,driver,Piastri,24.4,131,,,,False,837,241
5,driver,Russell,23.0,129,,,,False,837,241
11,driver,Sainz,14.6,192,,1.0,,False,837,241
26,team,Williams,13.2,90,,1.0,,False,832,9812
1,driver,Norris,28.6,155,,1.0,,False,832,9812
2,driver,Leclerc,27.2,144,,,,False,832,9812
4,driver,Piastri,24.4,131,,,,False,832,9812
7,driver,Antonelli,20.2,120,,,,False,832,9812
11,driver,Sainz,14.6,192,,1.0,,False,832,9812
26,team,Williams,13.2,90,,1.0,,False,832,9463
1,driver,Norris,28.6,155,,1.0,,False,832,9463
2,driver,Leclerc,27.2,144,,,,False,832,9463
4,driver,Piastri,24.4,131,,,,False,832,9463
7,driver,Antonelli,20.2,120,,,,False,832,9463
11,driver,Sainz,14.6,192,,1.0,,False,832,9463
26,team,Williams,13.2,90,,1.0,,False,832,9407
1,driver,Norris,28.6,155,,1.0,,False,832,9407
2,driver,Leclerc,27.2,144,,,,False,832,9407
4,driver,Piastri,24.4,131,,,,False,832,9407
7,driver,Antonelli,20.2,120,,,,False,832,9407
11,driver,Sainz,14.6,192,,1.0,,False,832,9407
26,team,Williams,13.2,90,,1.0,,False,832,9147
1,driver,Norris,28.6,155,,1.0,,False,832,9147
2,driver,Leclerc,27.2,144,,,,False,832,9147
4,driver,Piastri,24.4,131,,,,False,832,9147
7,driver,Antonelli,20.2,120,,,,False,832,9147
11,driver,Sainz,14.6,192,,1.0,,False,832,9147
26,team,Williams,13.2,90,,1.0,,False,832,8978
1,driver,Norris,28.6,155,,1.0,,False,832,8978
2,driver,Leclerc,27.2,144,,,,False,832,8978
3,driver,Hamilton,25.8,140,,,,False,832,8978
8,driver,Alonso,18.8,111,,,,False,832,8978
11,driver,Sainz,14.6,192,,1.0,,False,832,8978
26,team,Williams,13.2,90,,1.0,,False,832,8591
1,driver,Norris,28.6,155,,1.0,,False,832,8591
2,driver,Leclerc,27.2,144,,,,False,832,8591
4,driver,Piastri,24.4,131,,,,False,832,8591
7,driver,Antonelli,20.2,120,,,,False,832,8591
11,driver,Sainz,14.6,192,,1.0,,False,832,8591
26,team,Williams,13.2,90,,1.0,,False,832,8175
1,driver,Norris,28.6,155,,1.0,,False,832,8175
2,driver,Leclerc,27.2,144,,,,False,832,8175
4,driver,Piastri,24.4,131,,,,False,832,8175
7,driver,Antonelli,20.2,120,,,,False,832,8175
11,driver,Sainz,14.6,192,,1.0,,False,832,8175
26,team,Williams,13.2,90,,1.0,,False,832,8083
1,driver,Norris,28.6,155,,1.0,,False,832,8083
2,driver,Leclerc,27.2,144,,,,False,832,8083
4,driver,Piastri,24.4,131,,,,False,832,8083
7,driver,Antonelli,20.2,120,,,,False,832,8083
11,driver,Sainz,14.6,192,,1.0,,False,832,8083
26,team,Williams,13.2,90,,1.0,,False,832,7669
1,driver,Norris,28.6,155,,1.0,,False,832,7669
2,driver,Leclerc,27.2,144,,,,False,832,7669
3,driver,Hamilton,25.8,140,,,,False,832,7669
8,driver,Alonso,18.8,111,,,,False,832,7669
11,driver,Sainz,14.6,192,,1.0,,False,832,7669
26,team,Williams,13.2,90,,1.0,,False,832,7072
1,driver,Norris,28.6,155,,1.0,,False,832,7072
2,driver,Leclerc,27.2,144,,,,False,832,7072
4,driver,Piastri,24.4,131,,,,False,832,7072
7,driver,Antonelli,20.2,120,,,,False,832,7072
11,driver,Sainz,14.6,192,,1.0,,False,832,7072
26,team,Williams,13.2,90,,1.0,,False,832,6975
1,driver,Norris,28.6,155,,1.0,,False,832,6975
2,driver,Leclerc,27.2,144,,,,False,832,6975
3,driver,Hamilton,25.8,140,,,,False,832,6975
8,driver,Alonso,18.8,111,,,,False,832,6975
11,driver,Sainz,14.6,192,,1.0,,False,832,6975
26,team,Williams,13.2,90,,1.0,,False,832,6820
1,driver,Norris,28.6,155,,1.0,,False,832,6820
2,driver,Leclerc,27.2,144,,,,False,832,6820
4,driver,Piastri,24.4,131,,,,False,832,6820
7,driver,Antonelli,20.2,120,,,,False,832,6820
11,driver,Sainz,14.6,192,,1.0,,False,832,6820
26,team,Williams,13.2,90,,1.0,,False,832,6522
1,driver,Norris,28.6,155,,1.0,,False,832,6522
2,driver,Leclerc,27.2,144,,,,False,832,6522
3,driver,Hamilton,25.8,140,,,,False,832,6522
8,driver,Alonso,18.8,111,,,,False,832,6522
11,driver,Sainz,14.6,192,,1.0,,False,832,6522
26,team,Williams,13.2,90,,1.0,,False,832,6505
1,driver,Norris,28.6,155,,1.0,,False,832,6505
2,driver,Leclerc,27.2,144,,,,False,832,6505
3,driver,Hamilton,25.8,140,,,,False,832,6505
8,driver,Alonso,18.8,111,,,,False,832,6505
11,driver,Sainz,14.6,192,,1.0,,False,832,6505
26,team,Williams,13.2,90,,1.0,,False,832,6368
1,driver,Norris,28.6,155,,1.0,,False,832,6368
2,driver,Leclerc,27.2,144,,,,False,832,6368
4,driver,Piastri,24.4,131,,,,False,832,6368
7,driver,Antonelli,20.2,120,,,,False,832,6368
11,driver,Sainz,14.6,192,,1.0,,False,832,6368
26,team,Williams,13.2,90,,1.0,,False,832,6340
1,driver,Norris,28.6,155,,1.0,,False,832,6340
2,driver,Leclerc,27.2,144,,,,False,832,6340
3,driver,Hamilton,25.8,140,,,,False,832,6340
8,driver,Alonso,18.8,111,,,,False,832,6340
11,driver,Sainz,14.6,192,,1.0,,False,832,6340
26,team,Williams,13.2,90,,1.0,,False,832,5743
1,driver,Norris,28.6,155,,1.0,,False,832,5743
2,driver,Leclerc,27.2,144,,,,False,832,5743
3,driver,Hamilton,25.8,140,,,,False,832,5743
8,driver,Alonso,18.8,111,,,,False,832,5743
11,driver,Sainz,14.6,192,,1.0,,False,832,5743
26,team,Williams,13.2,90,,1.0,,False,832,5230
1,driver,Norris,28.6,155,,1.0,,False,832,5230
2,driver,Leclerc,27.2,144,,,,False,832,5230
4,driver,Piastri,24.4,131,,,,False,832,5230
7,driver,Antonelli,20.2,120,,,,False,832,5230
11,driver,Sainz,14.6,192,,1.0,,False,832,5230
26,team,Williams,13.2,90,,1.0,,False,832,3895
1,driver,Norris,28.6,155,,1.0,,False,832,3895
2,driver,Leclerc,27.2,144,,,,False,832,3895
4,driver,Piastri,24.4,131,,,,False,832,3895
7,driver,Antonelli,20.2,120,,,,False,832,3895
11,driver,Sainz,14.6,192,,1.0,,False,832,3895
26,team,Williams,13.2,90,,1.0,,False,832,3292
1,driver,Norris,28.6,155,,1.0,,False,832,3292
2,driver,Leclerc,27.2,144,,,,False,832,3292
4,driver,Piastri,24.4,131,,,,False,832,3292
7,driver,Antonelli,20.2,120,,,,False,832,3292
11,driver,Sainz,14.6,192,,1.0,,False,832,3292
26,team,Williams,13.2,90,,1.0,,False,832,2890
1,driver,Norris,28.6,155,,1.0,,False,832,2890
2,driver,Leclerc,27.2,144,,,,False,832,2890
4,driver,Piastri,24.4,131,,,,False,832,2890
7,driver,Antonelli,20.2,120,,,,False,832,2890
11,driver,Sainz,14.6,192,,1.0,,False,832,2890
26,team,Williams,13.2,90,,1.0,,False,832,2777
1,driver,Norris,28.6,155,,1.0,,False,832,2777
2,driver,Leclerc,27.2,144,,,,False,832,2777
4,driver,Piastri,24.4,131,,,,False,832,2777
7,driver,Antonelli,20.2,120,,,,False,832,2777
11,driver,Sainz,14.6,192,,1.0,,False,832,2777
26,team,Williams,13.2,90,,1.0,,False,832,2769
1,driver,Norris,28.6,155,,1.0,,False,832,2769
2,driver,Leclerc,27.2,144,,,,False,832,2769
4,driver,Piastri,24.4,131,,,,False,832,2769
7,driver,Antonelli,20.2,120,,,,False,832,2769
11,driver,Sainz,14.6,192,,1.0,,False,832,2769
26,team,Williams,13.2,90,,1.0,,False,832,2636
1,driver,Norris,28.6,155,,1.0,,False,832,2636
2,driver,Leclerc,27.2,144,,,,False,832,2636
3,driver,Hamilton,25.8,140,,,,False,832,2636
8,driver,Alonso,18.8,111,,,,False,832,2636
11,driver,Sainz,14.6,192,,1.0,,False,832,2636
26,team,Williams,13.2,90,,1.0,,False,832,2424
1,driver,Norris,28.6,155,,1.0,,False,832,2424
2,driver,Leclerc,27.2,144,,,,False,832,2424
3,driver,Hamilton,25.8,140,,,,False,832,2424
8,driver,Alonso,18.8,111,,,,False,832,2424
11,driver,Sainz,14.6,192,,1.0,,False,832,2424
26,team,Williams,13.2,90,,1.0,,False,832,2339
1,driver,Norris,28.6,155,,1.0,,False,832,2339
2,driver,Leclerc,27.2,144,,,,False,832,2339
3,driver,Hamilton,25.8,140,,,,False,832,2339
8,driver,Alonso,18.8,111,,,,False,832,2339
11,driver,Sainz,14.6,192,,1.0,,False,832,2339
26,team,Williams,13.2,90,,1.0,,False,832,2308
1,driver,Norris,28.6,155,,1.0,,False,832,2308
2,driver,Leclerc,27.2,144,,,,False,832,2308
3,driver,Hamilton,25.8,140,,,,False,832,2308
8,driver,Alonso,18.8,111,,,,False,832,2308
11,driver,Sainz,14.6,192,,1.0,,False,832,2308
26,team,Williams,13.2,90,,1.0,,False,832,2039
1,driver,Norris,28.6,155,,1.0,,False,832,2039
2,driver,Leclerc,27.2,144,,,,False,832,2039
4,driver,Piastri,24.4,131,,,,False,832,2039
7,driver,Antonelli,20.2,120,,,,False,832,2039
11,driver,Sainz,14.6,192,,1.0,,False,832,2039
26,team,Williams,13.2,90,,1.0,,False,832,1928
1,driver,Norris,28.6,155,,1.0,,False,832,1928
2,driver,Leclerc,27.2,144,,,,False,832,1928
4,driver,Piastri,24.4,131,,,,False,832,1928
7,driver,Antonelli,20.2,120,,,,False,832,1928
11,driver,Sainz,14.6,192,,1.0,,False,832,1928
26,team,Williams,13.2,90,,1.0,,False,832,1553
1,driver,Norris,28.6,155,,1.0,,False,832,1553
2,driver,Leclerc,27.2,144,,,,False,832,1553
4,driver,Piastri,24.4,131,,,,False,832,1553
7,driver,Antonelli,20.2,120,,,,False,832,1553
11,driver,Sainz,14.6,192,,1.0,,False,832,1553
26,team,Williams,13.2,90,,1.0,,False,832,1500
1,driver,Norris,28.6,155,,1.0,,False,832,1500
2,driver,Leclerc,27.2,144,,,,False,832,1500
3,driver,Hamilton,25.8,140,,,,False,832,1500
8,driver,Alonso,18.8,111,,,,False,832,1500
11,driver,Sainz,14.6,192,,1.0,,False,832,1500
26,team,Williams,13.2,90,,1.0,,False,832,1428
1,driver,Norris,28.6,155,,1.0,,False,832,1428
2,driver,Leclerc,27.2,144,,,,False,832,1428
4,driver,Piastri,24.4,131,,,,False,832,1428
7,driver,Antonelli,20.2,120,,,,False,832,1428
11,driver,Sainz,14.6,192,,1.0,,False,832,1428
26,team,Williams,13.2,90,,1.0,,False,832,1130
1,driver,Norris,28.6,155,,1.0,,False,832,1130
2,driver,Leclerc,27.2,144,,,,False,832,1130
3,driver,Hamilton,25.8,140,,,,False,832,1130
8,driver,Alonso,18.8,111,,,,False,832,1130
11,driver,Sainz,14.6,192,,1.0,,False,832,1130
26,team,Williams,13.2,90,,1.0,,False,832,487
1,driver,Norris,28.6,155,,1.0,,False,832,487
2,driver,Leclerc,27.2,144,,,,False,832,487
4,driver,Piastri,24.4,131,,,,False,832,487
7,driver,Antonelli,20.2,120,,,,False,832,487
11,driver,Sainz,14.6,192,,1.0,,False,832,487
26,team,Williams,13.2,90,,1.0,,False,832,99
1,driver,Norris,28.6,155,,1.0,,False,832,99
2,driver,Leclerc,27.2,144,,,,False,832,99
4,driver,Piastri,24.4,131,,,,False,832,99
7,driver,Antonelli,20.2,120,,,,False,832,99
11,driver,Sainz,14.6,192,,1.0,,False,832,99
26,team,Williams,13.2,90,,1.0,,False,832,38
1,driver,Norris,28.6,155,,1.0,,False,832,38
2,driver,Leclerc,27.2,144,,,,False,832,38
4,driver,Piastri,24.4,131,,,,False,832,38
7,driver,Antonelli,20.2,120,,,,False,832,38
11,driver,Sainz,14.6,192,,1.0,,False,832,38
